id,product_series,product_name,manufacturer,product_type,supported_protocols
d230a3eb-c1b4-47eb-ae30-44b113813d3d,Tmax XT5,Tmax XT5 & Ekip Dip & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
124ef6ed-1d08-4404-99c3-5f0c36530be2,SDM54,SDM54-M,Eastron,Power Meters,modbus
0018c98c-7d6c-4f7d-bd39-6306792c1953,IQ 100 Series,IQ130,Eaton,Power Meters,modbus
8f456a2a-7903-4db8-a994-662e0f7c0afe,PD,PD & PXR 25 & CAM + ECAM,Eaton,Circuit Breakers,modbus
b4d30464-b61e-4209-a874-b6553d25d863,PowerFlex,755T,Rockwell Automation,Variable Frequency Drives,ethernet-ip
d32836cf-da0f-4e5d-9378-8db54b986174,Conext,SmartGen NA/ SmartGen IEC,Schneider Electric,Solar Inverters,modbus
0b072c56-597b-4686-ae50-de557f51b428,Moeller,PKE 32 & PKE-XTU(W)ACP & COM-RTU,Eaton,Circuit Breakers,modbus
5a965bcd-b9ee-4cad-8e07-5327830f44d0,HVAC,EFS-81,Siemens,Ef-Ptb-Wb-Bma-04,json-over-http
8a5a84a5-a65d-4e80-ad3a-f121090d1767,PowerLogic,PM700,Schneider Electric,Power Meters,modbus
50e1c494-9681-4f19-81db-0cfc300dd9e9,Hope,130,Slanvert,Variable Frequency Drives,modbus
909eccea-cc1d-49a7-980c-d1ef785baeb6,TCF,TF200,AC Tech,Variable Frequency Drives,modbus
0013eae4-7d31-46c3-8e22-4c14ec1caca0,10,GP,Saftronics,General Purpose AC Drives,modbus
c0f43b51-2508-4033-8583-1e88baeae372,HVAC,AHU-42,Siemens,CAHU-EP-8,json-over-http
0dd85f8e-8979-43a5-8759-90b509063a36,EC-300 Series,ECA310D,Hager,Power Meters,modbus
e5dfdf42-e106-41d1-9911-ef28cde15fc9,MID,C35,Frer,Power Meters,modbus
808d2cd0-e152-4ed0-a33a-70df7dcc21be,EPM,9900,General Electric,Power Meters,modbus
706d2bd4-26ea-4672-a4ad-9d1e25fc53ab,HVAC,AHU-65,Siemens,VAHU-PTB-WS-CL-01,json-over-http
64446c52-1b16-466f-aae9-e02fafb2dac5,A,2000,Gossen Metrawatt,Power Meters,modbus
c9efadaa-99fd-402f-88eb-fb9a8f7cc007,PowerLogic,PM750,Schneider Electric,Power Meters,modbus
739c434e-b59d-4a46-b336-2c614649cfc9,HVAC,EFS-100,Siemens,Tef-Ptb-Wf-Plt-02,json-over-http
a88a7c27-9aaf-41ce-ab5f-5077fddbf501,Xmeter,Xmeter,Energy Team,Power Meters,modbus
826fcd5c-66ae-4959-bb13-c550004afe89,HVAC,AHU-55,Siemens,AHU-PTB-WB-BL-02,json-over-http
bb944567-855e-4e2a-8764-eff3ecdaaa5a,HVAC,CSU-03,Siemens,DUTY-FREE-CSU-1,json-over-http
a68c7df6-12f2-4424-a93d-72d9b1bacb23,EC-100 Series,ECR180D,Hager,Power Meters,modbus
f60aae73-56e1-4c18-ae14-64971110b00f,Tmax XT5,Tmax XT5 & Ekip Dip & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
0279fe2e-f7b7-4048-8c2a-1ea34b8168ea,Emax,Emax w. PR332/P-LI MM,ABB,Circuit Breakers,modbus
c8682533-d5b2-4b59-adaf-0fa7f1304101,HVAC,EFS-53,Siemens,Ef-Ptb-Epg-Ups-01,json-over-http
e6ab08b4-8d33-4c47-88d4-d76c55c1d975,HVAC,AHU-05,Siemens,AHU-PTB-EB-DA-01-A,json-over-http
aa834fa6-9195-493d-8651-e509f5a37e46,COUNTIS,E63,Socomec,Power Meters,modbus
08174fbb-e86a-452c-8d22-ca72cbae46c9,Tmax XT2,Tmax XT2 & Ekip Z-LS & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
432a3dfd-1b79-4ea8-b453-29ed4458a774,SIRAX,BM1450,Camille Bauer,Power Meters,modbus
f6a2f3fd-a0c6-4633-bc31-844a3d33159f,EPM,5350,General Electric,Power Meters,modbus
fdae4eba-92f0-4847-b884-8297b7a9c437,PowerXL,DC1…E1,Eaton,Variable Frequency Drives,modbus
a276345a-4431-472e-982e-8f5828cb396a,HVAC,AHU-66,Siemens,VAHU-PTB-WS-CL-01-A,json-over-http
62948238-cf0c-4b9e-a1f3-4d0ca4ef7f58,PowerFlex,523 (MultiDrive),Rockwell Automation,Variable Frequency Drives,ethernet-ip
6a09aa81-a6d7-4472-93c9-227ab0eb53b4,ACS,600,ABB,Variable Frequency Drives,modbus
d8861ab6-dfc0-443a-a11e-406985a03135,PowerLogic,ION7600,Schneider Electric,Power Meters,modbus
2653a929-3be4-4c19-aad4-b84326a16cf4,F-PRO,297,ERL,Protection Relays,modbus
15b81615-0edd-4367-acc7-7e0b08fd532b,SensAct,S1MMmA500VM,Tele,Power Meters,modbus
6785c115-39e2-4773-a86c-a608410f51a4,H,Green Class Net Meter,Honeywell,Power Meters,modbus
071218cf-9b58-4fe2-8b18-1762e0217d3a,RX2,RX2,Omron,Variable Frequency Drives,modbus
b0f2ceac-1b3a-42ee-a0e0-af65f33af283,HVAC,EFS-64,Siemens,Cabinet-Inline-Fresh-Air-Fan-1,json-over-http
1fbf1a77-5f9e-44d2-ad9a-beb29bcacfae,COUNTIS,E34,Socomec,Power Meters,modbus
008222fb-2832-4931-8921-b501d162ffdc,Tmax XT7,Tmax XT7 & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
8f2aa977-497c-4e2d-8d3e-4bd8737c0c96,Magnum SB,Magnum SB & Digitrip RMS 520MC & mMint,Eaton,Circuit Breakers,modbus
50df8b7d-f174-4e9c-b4ce-102fe5224675,IQ Pump,1000,Yaskawa,Variable Frequency Drives,ethernet-ip | modbus
d6483d86-630c-4024-8721-61e5de47a9eb,F-PRO,215,ERL,Protection Relays,modbus
2ca2421c-92c7-4309-8f14-8f421eaa135b,ECSEM,B21/B23/B24,Janitza,Power Meters,modbus
829d9cc5-c84e-407b-8b6f-65f329ac43f0,Solectria,SGI500/750XTM,Yaskawa,Solar Inverters,modbus
8be7dbe5-48e4-4193-83c9-10f353885c65,Q2V,400V,Omron,Variable Frequency Drives,modbus
88ce6466-7dcf-4e1d-a6a1-f861efeba1b8,ComPact NS,Micrologic Type H,Schneider Electric,Circuit Breakers,modbus
299de9a5-3a17-4542-83f9-4f6e1fcfe758,Tmax XT4,Tmax XT4 & Ekip M-LRIU & Ekip Com Modbus RS-485,ABB,Circuit Breakers,modbus
ec9f47c7-95af-41c0-90c1-56ed4fdc4bee,HVAC,EFS-91,Siemens,Ff-Ptb-Wb-Bma-01,json-over-http
8a7b5551-1c44-487d-96e4-712959e1bdc3,VLT HVAC Drive,FC 102,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
6ba520ab-a903-4ea3-8e3a-f7c3ad26f9a4,10,VG,Saftronics,General Purpose AC Drives,modbus
d179d57b-bc33-4013-a172-6a958f9d6d5b,Tmax XT4,Tmax XT4 & Ekip M Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
2d45df88-ada5-449e-a020-aa5e760d3e69,Tmax XT2,Tmax XT2 & MA & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
a8887e4c-83b5-4fe2-83f8-846fb39213fa,HVAC,EFS-71,Siemens,Sef-Ptb-Wb-Et-01-A,json-over-http
13826706-b933-424b-ada8-f88c4fd86596,DSV,35,Emotron,Variable Frequency Drives,modbus
a57b9cbc-0c84-405d-b5c1-46c1607b7496,Tmax XT4,Tmax XT4 & Ekip G-LS/I & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
70c60d3a-5732-4ee0-956f-0c91e42a28ba,Sinamics,SM150,Siemens,Variable Frequency Drives,modbus
28dbf626-bf2e-4cbe-b6d9-aa0f903870b0,Power Xpert Meter,PXM1000,Eaton,Power Meters,modbus
00fb4efa-1179-41d5-8b6f-255d6ed2cc44,Sinamics,G110,Siemens,Variable Frequency Drives,modbus
0eefe027-faca-4670-a044-8711a9b8ebad,Energy management and measurement,EMDX3,Legrand,Power Meters,modbus
2b6d1056-48e9-40b2-9ea1-95b92efa8f29,Tmax XT7 M,Tmax XT7 M & Ekip G Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
65d438c0-8761-432b-9c19-e6198ac34e50,Relion 611 series,REB 611,ABB,Protection Relays,modbus
50d942af-aea8-44d9-a06a-3d0d6370f05c,Tmax XT4,Tmax XT4 & Ekip Hi-Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
79f4d2ee-b7d1-4900-aa7b-66317f441680,UMG,104,Janitza,Power Meters,modbus
72585999-0142-440e-a6d6-6ad3f3b5b42a,Tmax XT4,Tmax XT4 & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
14e1eb54-1765-4370-9c4a-e1c2bf2949e1,ITYS,PRO,Socomec,Uninterruptible Power Supplies,modbus
9d48c07b-8492-40a2-8540-49f022087239,Tmax XT7 M,Tmax XT7 M & Ekip G Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
a8a49fd0-4b05-4d24-972f-ae2bff148162,CIO,MB,Littelfuse,Protection Relays,modbus
84d8418f-22dc-4f87-8bfc-b432ce308c29,EPM,9900P,General Electric,Power Meters,modbus
db7a4fba-9489-4502-8cfa-c1d80b95fb0c,EPM,9450,General Electric,Power Meters,modbus
d01222e4-0f69-4fb2-8d75-161ae5d76023,TOSVERT,VF-nC1,Toshiba,Variable Frequency Drives,modbus
8aeb7895-b4cb-42b4-b3cb-4dc784c263eb,SMPR,1,Orion Italia,Protection Relays,modbus
fc3deb11-e699-4df3-8be2-d10e07dc7c5c,TCF,TF400,AC Tech,Variable Frequency Drives,modbus
037e498d-0470-4f74-8987-0b62dc289ae2,E-Pumps,11-22 kW with MGE Motor,Grundfos,Pump,modbus
a0c6f045-d2f1-4fe4-b1cc-e966f142eda4,Tmax XT4,Tmax XT4 & Ekip Dip & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
c6e8e65d-09f6-466c-a719-73a57d994a30,NRX,NRX & Digitrip 1150 & CAM + ECAM,Eaton,Circuit Breakers,modbus
12dea667-a542-46e2-bec2-fdcad245ab03,ACQ,580,ABB,Variable Frequency Drives,ethernet-ip | modbus
0de5e87f-d522-4a1e-81a1-b9640dcaf081,Adjustable Speed Drives,Q9,Toshiba,Variable Frequency Drives,modbus
e832d665-6e1f-4de6-968e-271827c9af65,PowerPact,H-J-L-Frame,Schneider Electric,Circuit Breakers,modbus
a526b078-9f39-45da-a9d0-8a2c30639703,Summit,750,Mitsubishi,Uninterruptible Power Supplies,modbus
3896003a-b63c-4881-93ce-61e15ca0b163,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
565bc1ba-eebd-4204-9da0-ad724b5d661d,EasyLogic,DM6200H,Schneider Electric,Power Meters,modbus
6a184575-eca7-4aaf-84b8-2ac40d767b5c,VLT Micro Drive,FC 51,Danfoss,Variable Frequency Drives,modbus
8625c566-3de2-4ed4-8aaa-0ffc07e3833d,PD,PD (ICCB) & PXR 20 & CAM + MCAM,Eaton,Circuit Breakers,modbus
2f616c8d-f36c-40d4-b894-e582db49378e,AQ-200,E21,Arcteq Relays,Protection Relays,modbus
b1cfe792-0da5-45e5-8b3a-d8a9d4d63ca6,Tmax XT7,Tmax XT7 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
5dd351a3-3314-4eca-8678-d4d60e3daf0f,FR-D Series,FR-D700/700SC,Mitsubishi,Variable Frequency Drives,modbus
1380f367-9595-4b5a-ac1c-a116af15a8a7,PowerLogic,Enercept,Schneider Electric,Power Meters,modbus
7f9ff668-c7b8-4d6c-a855-3c50f6efee71,PowerLogic,ION8400,Schneider Electric,Power Meters,modbus
b105f2cd-f8f2-4054-a8e3-439a2b0d5d13,PowerMonitor,500,Rockwell Automation,Power Meters,modbus
abf48a12-d95a-4e7c-984f-cfaea5a9413e,PMC,D726M,CET,Power Meters,modbus
54bd4eb0-9b53-4492-a0cd-0b33e45f3cd7,Tmax XT2,Tmax XT2 & Ekip M-LRIU & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
3d168672-5a1b-42b4-af0e-5bc6e1c59fb6,Type DSII,Type DSII,Eaton,Circuit Breakers,modbus
4339b523-a0f4-47f6-8a69-1bf4961ec8f4,Energy management and measurement,EMDX3,Legrand,Power Meters,modbus
97d2ab4c-db2e-42a5-a421-a777bb273c53,IQ,IQ250S,Eaton,Power Meters,modbus
e8884b04-b9d7-42ef-8d70-89826b8bbad8,AcuRev,2000,Accuenergy,Power Meters,modbus
1942420a-3ca9-430d-a8ab-7dca9f911c72,PQM,I,General Electric,Power Meters,modbus
78704480-6beb-4eee-a54f-a191d7948714,Tmax XT2,Tmax XT2 & Ekip Touch Measuring & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
b1224c60-0d53-4d37-a968-d4e7d7fbed13,F-PRO,298,ERL,Protection Relays,modbus
e028395c-e3a8-4fc7-aa73-d6064c3901d6,Vacon,20,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
d6626d8e-91ee-4840-8592-db3cc44243d2,VLT AutomationDrive,FC 302,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
e39a2d6a-0f69-465b-9180-75a319eb897a,PowerLogic,ION7500,Schneider Electric,Power Meters,modbus
c12c2c6d-4c2b-40c9-8eb9-af8c6f8529b5,Easergy-P5,U20,Schneider Electric,Protection Relays,modbus
11758756-7a23-45ad-94d1-3de2ef6b9f81,PD,PD (ICCB) & PXR 25 & CAM + MCAM,Eaton,Circuit Breakers,modbus
e2f4f5f9-2c24-419c-9768-2b0c1b4c5aa7,Low Voltage VFD,iP5A,LS Electric,Variable Frequency Drives,modbus
6c4cbdc5-4e3a-43a7-8498-690557991da2,HVAC,EFS-95,Siemens,Ff-Ptb-Wb-Sg-01,json-over-http
44327476-e841-4e6c-bd51-f9098ccc7cee,PowerLogic,CM4000,Schneider Electric,Power Meters,modbus
c5240ea9-b060-4b51-91c3-02eddbe6f9ec,E-Pumps,0.25-7.5 kW G models w. Sensor,Grundfos,Motors & Pumps,modbus
1804a986-5be2-49ed-a767-910909057371,Sunny Highpower,Peak3,SMA,Solar Inverters,modbus
f21962df-1b49-4654-ab38-987292892877,NZM,NZM-XMC-MB-TC,Eaton,Power Meters,modbus
e479413b-5953-46f3-a182-a555564c9dda,Tmax XT7 M,Tmax XT7 M & Ekip G Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
2ac5f181-8da4-4653-a488-343013db6e72,HVAC,EFS-92,Siemens,Ff-Ptb-Wb-Bma-02,json-over-http
77066090-339e-449c-b56f-68c904146a5d,CFW,500,WEG,Variable Frequency Drives,ethernet-ip | modbus
2d365d61-0960-4176-a838-b52b369d24f1,3 Series,345,General Electric,Protection Relays,modbus
1cb2a992-98c4-44b3-84ce-4021e6a8d681,Tmax XT4,Tmax XT4 & Ekip N-LS/I & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
105576ae-6079-4eb4-a074-487147993134,SICAM,Q100,Siemens,Power Meters,modbus
05cdc718-7676-4c55-8997-81eba49536e8,HVAC,H300 (Standard Addressing),Control Techniques,Variable Frequency Drives,modbus
43cce1c0-fa8f-42a9-a942-3da25e2a17ca,HVAC,EFS-35,Siemens,Ptb-Eb-Ef-03,json-over-http
e343cb1f-fdb9-4a85-a0ec-affded8f56fa,SR Series,469,General Electric,Protection Relays,modbus
8826414a-9f51-4d5c-8c52-61979c5bc75d,Vacon,NXC,Danfoss,Variable Frequency Drives,ethernet-ip
8e456471-635e-45d4-b1c1-655df5b7407c,Tmax T3,Tmax T3 & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
b61bce1d-01d8-4e0c-ad51-84ea4ebab500,PMC,D726M,CET,Power Meters,modbus
94323091-0e41-45b8-af27-e6caaf7081e6,HVAC,AHU-13,Siemens,AHU-PTB-EG-BC-01,json-over-http
43c98bbe-7c6c-49de-a0ce-c1c5739acb73,WJ,200,Hitachi,Variable Frequency Drives,modbus
e393dc1f-3874-4cf2-a646-e1c9bb3f2498,Isomax S6,Isomax S6 & PR212/P & PR212/D-M,ABB,Circuit Breakers,modbus
cfdb7e8e-f02f-4782-aba0-30d4c1384bfa,Tmax XT2,Tmax XT2 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
4d5725f2-6735-4924-b623-7c8cc1dda261,NRX,NRX & PXR 25 & CAM + ECAM-MTCP,Eaton,Circuit Breakers,modbus
ffd2e387-6a67-4bdb-8d3e-e9bbd5771461,FIE series,FIE1N,Vtdrive,Variable Frequency Drives,modbus
47b36dfb-5945-45be-9550-32f505a4014d,Isomax S5,Isomax S5 & PR212/P & PR212/D-M,ABB,Circuit Breakers,modbus
fff63be6-7e64-4d77-813c-cbd985ea7980,NRX,NRX & PXR 25 & CAM + MCAM,Eaton,Circuit Breakers,modbus
324997d8-740f-4f1d-8108-611237eeacc1,SMVector,IP65,Lenze,Variable Frequency Drives,modbus
0ad71ffe-61eb-45c2-af05-b9527ba67f77,DSLII,DSLII & Digitrip OPTIM 750 & mMint,Eaton,Circuit Breakers,modbus
b2981ea1-c7bc-4725-b07a-2f320ffdc0f4,ETR,4000,Eaton,Protection Relays,modbus
14c8c44d-445e-4d37-b0a8-088370216850,Series C,Series C L-frame,Eaton,Circuit Breakers,modbus
58268bc4-5b17-4bf3-867e-40e4c3af5ba6,NZM,NZM-XMC,Eaton,Power Meters,modbus
d98f755e-aa69-4bd4-82f4-000fe734540c,HVAC,EFS-77,Siemens,Ef-Ptb-Wb-Bcr-02-B,json-over-http
d0e5a922-01ad-4576-8dd2-17f06a39cb18,Amik,301,Simpson Electric,Power Meters,modbus
123ca503-406c-4daa-8701-1ca3187d60b1,Tmax XT5,Tmax XT5 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ce2c5dc2-7b48-4e0b-821c-93b344fea3f7,Emax X1,Emax X1 & PR332/P & PR330/D-M,ABB,Circuit Breakers,modbus
e1dbac29-bbda-4832-8ef0-1b2c65aa23ce,ACS,880 FW 2.8x,ABB,Variable Frequency Drives,ethernet-ip | modbus
90973b65-3c7a-47c5-8a4a-721f3c498be5,Acuvim,II Series,Accuenergy,Power Meters,modbus
68dbee94-32ad-4658-9969-e91fa81bb1b5,Acuvim,II Series,Accuenergy,Power Meters,modbus
a46d984c-c76e-463f-8b66-14e75f6cf5c4,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
497c166a-cb16-4400-a6b0-5490040980f2,DIRIS Digiware,I-30,Socomec,Power Meters,modbus
27796299-17e3-483f-9104-243e5e7538a7,PowerLogic,ION9000,Schneider Electric,Power Meters,modbus
1d61668f-f161-4e7b-8436-355b7dc2d4a2,PMC,330,CET,Power Meters,modbus
114239b3-b327-4fb0-80f4-43f5ff81962c,Galaxy,5000,Schneider Electric,Uninterruptible Power Supplies,modbus
c7536ebd-9839-44d5-8565-b30abd8e00de,J,J1000,Omron,Variable Frequency Drives,modbus
3f986480-4ee3-4109-a704-c8175c64002c,Acuvim,DL,Accuenergy,Power Meters,modbus
8c88c065-79ad-481f-9c32-aad0ca808dde,VF,S11,Toshiba,Variable Frequency Drives,modbus
fbe07bbe-5e87-4770-b68e-e38a2a08dd59,8400,Motec,Lenze,Variable Frequency Drives,ethernet-ip
52c80571-7565-4b39-8b51-3c11060ab1bc,Conext,CL-SUNSPEC,Schneider Electric,Solar Inverters,modbus
cd7d135f-7dfa-4d2e-a17b-6c33ce67241c,Emax 2,Emax 2 & Ekip UP & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
11a8f08e-fcbc-4e95-b927-3fa6cec725b7,Vacon,NXP,Danfoss,Variable Frequency Drives,ethernet-ip
e8b0d0c2-26fc-4708-9656-4d7bb3efeb04,PMC,330B,CET,Power Meters,modbus
b04ed14c-ad31-45ac-9386-4c21e4f797e4,E5X Series,E51C3,Veris Industries,Power Meters,modbus
287b4e66-d334-4185-b054-81d8db6daac3,UR,N60,General Electric,Protection Relays,modbus
c59e06e8-60b9-4910-b9d5-06e8f8b85a0b,Emax,Emax w. PR333/P-LSIG,ABB,Circuit Breakers,modbus
e5e459f9-9e31-470a-be7f-185758c5197a,Tmax XT5,Tmax XT5 & Ekip G Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
407d0426-b8d7-473f-bca0-304a808b4bdc,Access,9510,Siemens,Power Meters,modbus
e4e435d9-56a8-4f14-b294-b0280c13e765,3 Series,350,General Electric,Protection Relays,modbus
43dbe9c2-8773-4580-b23e-ab01845efec3,Shark,200S,Electro Industries,Power Meters,modbus
8869c18a-4923-4ab8-9c10-dd0c21149222,Tmax XT7 M,Tmax XT7 M & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ab6cc96d-c1ab-4224-a20d-8bebe1699888,SXB,SXB36,Honeywell,Power Meters,modbus
8eda8804-5bb0-4883-bee9-0053b4261659,ComPact NSX,Micrologic type A,Schneider Electric,Circuit Breakers,modbus
fac472f3-3701-4286-886f-026a02e872e6,DELPHYS,Green Power 2.0 (ADC+SL),Socomec,Uninterruptible Power Supplies,modbus
ad8d3811-6537-4a08-be6d-91599e44f0ee,3Play,3Play 100TL,Ingeteam,Solar Inverters,modbus
d30e20fe-24db-4f70-b1bb-1d0a8570cfae,Sepam,Series 20,Schneider Electric,Protection Relays,modbus
29c1a372-9dec-462c-80d1-fc44a95d7cf8,Tmax XT2,Tmax XT2 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
8ae92174-2f28-4836-a6d6-021a5d079bd5,PV Inverter,Three Phase Inverter,Solar Edge,Solar Inverters,modbus
d0a675d8-bea2-4328-844e-99bc99057453,Conext,CL 25,Schneider Electric,Solar Inverters,modbus
595deb8a-3054-49ea-9613-7eff765957c6,CENTRAX,CU3000,Camille Bauer,Power Meters,modbus
5c613ce1-956d-47d1-80bf-1b6c514965d3,Emax,Emax w. PR332/P-LSI,ABB,Circuit Breakers,modbus
c53802b1-7103-4db2-8610-7e503a37e423,TRIO,TRIO-50.0/60.0 + VSN700,ABB,Solar Inverters,modbus
83fbb1a7-8931-4a7c-8ac6-bd1796b124ef,Tmax XT5,Tmax XT5 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
e584358e-7668-49aa-b345-612b180b8c97,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
4ee5201e-2da5-480b-9f31-78438b2bf081,Series G,Series G & Digitrip RMS 910 & mMint,Eaton,Circuit Breakers,modbus
89b81699-2387-49bb-85e5-9f3df5a82ab2,Tmax XT5,Tmax XT5 & Ekip G Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
46e64cf2-9238-47df-8d09-d4176216dc18,SICAM,Q200,Siemens,Power Meters,modbus
ed5330e0-f618-4f2b-b894-0bdf1b8ada90,Temperature Collector,Four-channel power system temperature collector,Johar,Temperature & Humidity Sensors,modbus
7dbc0c21-1949-43c4-8100-7ceb1d492921,Tmax XT2,Tmax XT2 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
943c48a1-adfe-4b67-b088-e2cecb5cb751,Isomax S5,Isomax S5 & SD030DX,ABB,Circuit Breakers,modbus
c60b3865-9cfe-4319-b289-888ba77dbab1,HVAC,EFS-43,Siemens,Ef-Ptb-Es-Swr-01,json-over-http
e47772e6-15c7-41c3-b671-1f67d739e684,PowerFlex,525 (SingleDrive),Rockwell Automation,Variable Frequency Drives,ethernet-ip | modbus
7c34b195-b55d-4207-882b-4b62323000b9,PowerFlex,400 (MultiDrive),Rockwell Automation,Variable Frequency Drives,ethernet-ip
83e5e4fe-fba6-4e80-9229-d3fe735186f0,EntelliGuard,WavePro,ABB,Circuit Breakers,modbus
17fd9589-0eb5-4082-a32c-ad8b17bbe9db,Unidrive,M400 (Standard Addressing),Control Techniques,Variable Frequency Drives,modbus
5b92de3e-c819-4358-9184-fd38e2d5bc1c,E-Pumps,0.25-7.5 kW H models w. Sensor,Grundfos,Motors & Pumps,modbus
1e96c3fe-b27b-418e-bf08-1b3af9b53185,Tmax XT7,Tmax XT7 & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
04a8ed86-8ec5-4b99-94e1-c9fc7136b8e4,Magnum IEC,Magnum IEC & Digitrip RMS 520MC & PXG,Eaton,Circuit Breakers,modbus
541cd9b4-c61e-4600-934b-1c3b4c85a245,G200,G22S0,Galt Electric,Variable Frequency Drives,modbus
7f562dbc-0ea7-4bfd-a086-ae263ac424ce,DRM,125,TE Connectivity,Power Meters,modbus
8a4407c0-28a1-4d5b-9bb1-86d0c31d3189,Acuvim,II Series,Accuenergy,Power Meters,modbus
6ee87408-c6f1-4c94-a18a-37ac0284aabb,8_Series,850-P,General Electric,Protection Relays,modbus
37130260-6b3f-4f72-8ea4-bc9c1384d37a,Tmax XT7,Tmax XT7 & Ekip G Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
b75c2485-4e9a-4df8-965e-e59b8d074f51,Tmax XT7,Tmax XT7 & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
5a377008-4e4d-4bda-aca3-ac01469b7c5c,Eco-Power Meter,KW2M-A,Panasonic,Power Meters,modbus
94a8b1cb-c941-4e9f-abfd-50170e2b3c76,PowerFlex,750,Rockwell Automation,Variable Frequency Drives,modbus
b2958f90-d7ba-495a-969a-57add3def763,SIRAX,BM1200,Camille Bauer,Power Meters,modbus
63276dc1-157f-485f-aeaa-7b8c25e881a1,UMG,512-PRO,Janitza,Power Meters,modbus
74cfa207-a233-407d-a1a1-945b1122cf0a,Tmax XT4,Tmax XT4 & Ekip Hi-Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
809dc82e-63f2-4f46-8d17-25fcd142e333,PowerLogic,ION7300-temp,Schneider Electric,Power Meters,modbus
047b4192-1c70-4cb7-9c89-17036ab50fb7,Sinamics,S150,Siemens,Variable Frequency Drives,ethernet-ip | modbus
6a64a164-f100-417e-b0ab-e6d2b2a8fb7f,Tmax XT2,Tmax XT2 & Ekip M-I & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
1739a823-77b4-4c7d-b5b7-aadd6a664d35,Eco-Power Meter,KW2M-X,Panasonic,Power Meters,modbus
ad6d3527-f2b5-4f63-a905-33b22d3eaf3c,HVAC,EFS-61,Siemens,Exhaust-Fan-1,json-over-http
cb5db273-0639-443b-baaf-98c2975299a5,HVAC,EFS-101,Siemens,Tef-Ptb-Wf-Pgt-01,json-over-http
a6ee1cba-ee45-42f0-bb8e-c46c5660a589,HVAC,AHU-26,Siemens,AHU-PTB-EPG-DA-04-A,json-over-http
ee067309-0fe4-47f2-90a6-f105a96e9369,Tmax XT7,Tmax XT7 & Ekip G Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
8fb7452b-fc98-4b5c-98ae-ae8c26e174d5,Liebert,EXL-S1,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
e828926c-69b9-4e69-af96-2d9d3468a269,Isomax S2,Isomax S2 & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
2f561ec6-ad1b-417d-a74a-fe7cc9f22139,SDM,630,Eastron,Power Meters,modbus
3ceffb5c-9257-48ed-aedb-4d6b10282477,MX2,3G3MX2,Omron,Variable Frequency Drives,modbus
